ZUKHZ,5LWB,Stairs,6,6,Yes,"One person grasps a phone and a bottle of medicine, and another runs by eating a sandwich.",cup;food;glass;medicine;phone;sandwich,"a person is going up the stairs holding a drink. another person is going down the stairs, eating something while running down the stairs.",c107 4.60 14.70;c065 12.20 17.50;c150 10.40 18.40;c156 12.20 17.70;c061 10.70 17.60;c128 4.00 13.50;c067 10.70 17.80,18.00
LZTH6,WG9D,Living room,5,7,Yes,A person is seen sitting on a couch looking at their phone. They begin playing a game and take a bite out of a sandwich.,food;game;phone;sandwich;sofa,"A person is sitting on their sofa while playing around on their cellphone. They reach for some food that is sitting on the plate beside them, take a bite and put it back.",c123 0.00 14.00;c065 7.70 12.60;c068 9.30 13.30;c069 6.30 13.00;c156 7.70 12.60;c063 6.40 13.30;c061 6.40 13.20,12.75
52MV9,P6LJ,Living room,7,6,Yes,"Person walks through doorway into dining room, holding a sandwich. Person takes a bite of the sandwich and begins tidying up dining room table.",camera;dish;door;food;lock;sandwich;shelf;table,"A person holding a plate open a door and walks out.The person returns and closes the door and locks it.The person puts the plate on a shelf.The person takes a bite of a sandwich and starts picking paper up on a table.;A person walks out a door with a plate of food, walks back into the room, sets the plate down and walks into the kitchen eating a sandwich",c009 32.60 39.10;c097 4.40 11.50;c067 7.90 14.00;c118 0.00 5.50;c065 22.40 32.70;c069 6.80 24.60;c156 22.40 32.70;c006 1.20 8.40;c008 5.10 11.50;c119 13.90 21.40;c061 15.00 72.00;c012 28.70 67.40,70.62
EW6RX,HR43,Bedroom,6,7,Yes,A person in the bedroom is standing while on the phone. The are laughing and eat a sandwich.,food;phone;sandwich,A person talks on phone while eating a sandwich.,c019 0.00 31.00;c065 0.00 31.00;c067 0.00 31.00;c156 2.50 7.30;c015 0.00 3.80,30.17
LDBDD,D0RU,Living room,6,6,Yes,One person runs through the doorway and throws a pillow at a person eating a sandwich by a table.,chair;floor;food;pillow;sandwich;table,A person is sitting in a chair eating a sandwich. Someone walks in and throws something at the person and leaves.,c011 0.00 31.00;c156 0.00 29.10;c152 14.10 22.40;c149 16.80 24.10;c067 0.00 31.00;c065 0.00 31.00;c126 13.00 18.70;c061 0.00 31.00;c152 13.30 31.00;c059 0.00 31.00;c149 25.40 31.00,30.04
D8HN1,0KZ7,Bathroom,6,6,Yes,"A person holding a sandwich and drinking a cup of coffee in front of their bathroom mirror makes a silly face at themselves.  They then leave the bathroom, closing the door behind them using one of their feet.",coffee;cup;door;food;glass;mirror;sandwich,"A person is drinking a cup of coffee and eating a sandwich in front of a mirror, they then close a door with their feet.;A person is in the bathroom looking into a mirror while the drink coffee and eat a sandwich they walk out of the bathroom and use their foot to close the door.",c106 0.00 15.50;c094 1.60 6.90;c065 7.20 13.10;c006 23.90 28.90;c156 1.60 7.40;c096 0.00 20.50;c061 0.00 29.00;c097 22.70 28.10;c107 0.00 27.80;c152 15.20 20.30,27.62
54CFS,C7O9,Bedroom,6,6,Yes,A person smiles into the mirror on the cabinet. Another person holding a sandwich starts laughing.,food;mirror;sandwich,"A person is eating a sandwich, while another person is looking in the mirror. A person begins to sneeze.;A person is looking into a mirror, another person is eating a sandwich and drops it.  That person begins laughing.",c094 0.00 32.00;c065 0.00 32.00;c096 0.00 32.00;c152 0.00 32.00;c149 11.40 32.00;c156 0.00 32.00;c061 0.00 6.30,30.71
JBY4E,3H6W,Laundry room,6,7,Yes,"A person is sitting with a blanket, laughing as they eat some food.",blanket;chair;dish;food;sandwich,"The person picks up some blankets, places on his lap and starts eating food. The person laughs a few times.",c070 2.00 30.00;c061 6.40 31.90;c156 8.10 29.80;c151 1.10 7.30;c149 13.90 30.60;c154 26.00 31.90;c071 2.80 9.20;c065 7.80 12.60;c118 4.90 31.10;c073 1.10 6.50;c059 2.70 8.40;c069 5.40 10.50;c067 6.40 11.30;c120 5.40 10.40;c062 26.80 31.20,32.04
18FTZ,XNDY,Living room,6,6,Yes,A person is sitting on the floor doing homework.  Then a person is eating over a sink.,book;doorway;floor;food;homework;pencil;sandwich,"The person is sitting on the ground writing on a sheet of paper. The person licks his finger to turn the pages of a book and writes more things down. The person flips the pages some more, gets up and goes into the kitchen to eat something.;There is a person on the floor doing homework.  That same person then gets up and goes into another room.",c125 0.00 22.10;c156 25.00 33.00;c154 17.90 23.60;c097 21.10 26.00;c061 22.80 33.00;c145 0.00 20.90;c063 21.80 26.80;c067 22.20 33.00;c065 25.90 33.00;c032 0.00 21.40,31.50
1SVJS,QRES,Kitchen,5,7,Yes,"A person is sitting, eating a sandwich, and using a laptop and then starts sneezing.",food;laptop;sandwich,A person is sitting at a table while playing on a laptop.  The person takes a bite of a sandwich before sneezing twice.,c052 0.00 9.00;c065 0.00 5.40;c067 0.00 9.00;c156 0.00 5.10;c153 1.20 9.00;c051 0.00 9.00,7.88
8NSDT,D0RU,Entryway (A hall that is generally located at the entrance of a house),6,5,No,"A person stands in their entryway, holding a camera. The person sets the camera down, then walks to a nearby table where they pick up some food.",camera;doorway;food;phone;plate;sandwich;table,"A person places a camera on a chair before eating food off a table.;A person walks into an entry way holding a camera. They put the camera on a table, and start eating a sandwich off a plate.",c009 6.40 12.40;c015 0.00 11.90;c017 4.80 12.20;c061 15.50 21.50;c065 15.30 32.00;c097 0.00 3.40,30.92
THW67,YA10,Home Office / Study (A room in a house used for work),6,7,Yes,"A person is smiling while taking off their shoes. The person begins eating, then notices a towel on the floor. The person picks up the towel and throws it out of the room.",clothes;dish;floor;food;plate;sandwich;shoe;table;towel,"person removed the shoes and threw it aside, took a plate of sandwich from the table, ate some sandwich and kept it on the table. took clothes from the floor and threw it outside the room;A person takes his shoes of and throws them on the ground. They then pick up a plate and take a bite from a sandwich and sit the plate back on the table. They pick a towel up off the floor and throw it.",c033 23.00 28.00;c057 0.00 11.00;c118 10.00 24.00;c065 12.00 22.00;c056 0.00 11.00;c126 0.60 4.80;c035 0.50 4.60;c058 0.00 3.00;c119 0.20 4.50;c068 0.00 4.00;c120 0.00 4.30;c127 22.70 30.00;c036 21.80 30.00;c156 11.70 25.80;c069 10.10 26.00;c002 0.20 12.80;c061 10.90 25.10;c062 20.40 27.70;c152 20.50 30.00;c063 11.20 16.40;c009 21.00 25.80;c067 11.70 22.50,29.04
SZTNV,0KZ7,Hallway,7,7,Yes,Person is sitting on floor and eating sandwich. Another person is throwing food at door and laughing.,door;floor;food;sandwich,A person is standing and throwing things at the door.  Another person is sitting on the floor by the door eating a sandwich.,c125 0.00 30.00;c065 0.00 30.00;c067 0.00 30.00;c064 0.00 30.00;c156 0.00 30.00;c126 0.00 30.00;c062 0.00 30.00;c068 0.00 30.00;c061 0.00 30.00,28.71
A8SG6,0KZ7,Stairs,7,7,Yes,A person walks up the stairs with a bag on their shoulder and homework in their hands while eating something.,book;food;paper;sandwich;stairs,A PERSON IS WALKING UP THE STAIRS WHILE READING A BOOK AND EATING SOMETHING.;A person walking up a stair way .The person is holding a book and eating a sandwich while walking up the stairs .,c115 0.00 24.00;c156 0.00 24.00;c026 0.00 24.00;c032 0.00 24.00;c065 0.00 24.00;c067 0.00 24.00;c061 0.00 24.00,22.62
K4UOG,3531,Dining room,4,5,Yes,"A person stands at a desk, looking at a picture. The person takes a sandwich from a dish, takes a bite, and leaves.",desk;food;picture;sandwich;table,"A person is standing next to a table, staring at a picture. The person then takes a sandwich from the table, eats the sandwich, and walks away.;person lookin at the picture, took a sandwich from teh plate and ate it, kept the remaining sandwich in the plate",c088 0.00 13.00;c065 13.00 29.00;c067 10.00 29.00;c156 13.00 29.00;c069 10.10 16.80;c061 10.90 29.80;c063 10.10 16.80;c068 24.10 29.80,32.25
I8BC5,2RTW,Living room,6,6,Yes,"A person walks into the entryway eating a sandwich, while another person leaves with a bag of groceries.",bag;door;food;sandwich,"A person walks in eating something and disappears from the video. Almost immediately after, another person carrying a full bag leaves the room.",c020 12.90 21.50;c065 7.70 16.70;c156 8.00 17.00;c067 6.90 16.10;c061 6.90 16.10;c097 4.00 14.00;c023 12.40 24.10;c063 6.00 15.90,30.58
XN64E,L4ZP,Stairs,6,6,Yes,A person is sitting on a couch and drinking a cup of coffee while watching television.,bag;bread;food;sandwich;stairs,"A person climbs up some stairs with a bag of food. The person pulls out a sandwich and begins eating it.;A person walks up a flight of stairs, retrieves a slice of bread from a bag, then eats the slice of bread.",c020 2.10 34.00;c067 8.40 34.00;c021 6.40 12.10;c156 14.50 34.00;c061 8.40 34.00;c065 15.00 34.00;c069 0.00 34.00,33.04
GDTYU,YA10,Laundry room,6,7,Yes,A person is holding a sandwich then decides to undress their clothes holding a broom.,broom;clothes;food;sandwich,A man is standing near his washing machine with a broom in his hand.  He begins to undress.,c098 0.00 29.00;c155 10.60 25.60;c061 0.00 12.40;c156 0.00 12.20;c062 6.70 11.90;c067 0.00 11.50;c065 0.00 10.50;c001 25.00 29.00;c000 22.00 29.00;c068 7.00 12.10;c002 13.90 29.00,28.42
MQHDC,PKND,Kitchen,4,5,Yes,A person is eating food in the doorway and then leaving shoes on the floor of the pantry.,doorway;floor;food;sandwich;shoes,A person in a room holding a apple.The person is walking around eating the apple and making motions with feet and hands .,c061 0.00 32.00;c156 0.00 32.00;c065 0.00 32.00,30.62
PBV4T,WG9D,Bedroom,3,3,No,A person is throwing a broom to the floor.  The person then starts playing with a bag.,bed;chair;dish;food;glass;sandwich;table,"A person is sitting in a chair eating, and then goes to lie down on the bed.;A person sitting in a chair eats a sandwich and drinks some water. They put the dishes on a table and lay down on the bed.",c154 3.40 9.00;c059 0.00 8.50;c062 2.50 8.10;c134 5.10 10.00;c065 0.00 6.90;c061 0.00 4.10;c156 0.00 4.30;c119 3.00 8.10;c063 0.00 3.20;c151 5.30 10.00;c107 0.90 5.50;c109 2.90 8.10;c106 1.90 6.50;c067 0.00 4.20;c068 0.10 4.30;c069 0.00 2.60;c118 0.00 8.00;c110 1.20 5.40;c009 3.50 8.10,8.62
6YN3J,3531,Recreation room / Man cave,7,6,Yes,"A person is sitting on the couch eating a sandwich.  The person puts the sandwich on the coffee table and sneezes, then laughs and walks to the mirror to check their teeth.",coffee;dish;floor;food;mirror;sandwich;sofa;table,A person is sitting on the floor and eating a sandwich. They then sneeze and stand up. After doing so they look in the mirror at their face.,c096 22.10 32.00;c065 0.00 9.00;c153 10.40 16.90;c154 16.50 23.80;c009 5.80 13.10;c118 0.00 13.10;c119 6.10 13.10;c068 0.00 14.50;c061 0.00 9.80;c125 0.00 18.40;c062 8.30 13.00;c067 0.00 12.30;c156 0.00 15.30,31.25
LEG82,4OHY,Home Office / Study (A room in a house used for work),4,6,Yes,A person is seen drinking from a glass at the table. They then start eating their food but start to sneeze between a bite.,chair;cup;dish;drink;food;glass;laptop;sandwich;table;water,"This person is sitting at a desk on a computer, drinks something, eats a sandwich, then sneezes.;A person is sitting in a chair drinking water out of a glass. They set the glass down and pick up a sandwich and eat it. They put the sandwich down and sneeze. They pick it back up and eat again and then sneeze another time.",c061 10.30 15.30;c011 0.00 31.00;c153 15.70 23.90;c065 10.30 18.30;c068 14.20 20.70;c106 0.00 10.40;c156 11.00 18.60;c059 0.00 31.00;c120 0.00 31.00;c107 0.00 11.90;c118 0.00 31.00;c069 9.70 31.00;c109 5.80 11.40;c051 1.60 18.30;c067 9.50 31.00,29.83
O1XYF,2RTW,Recreation room / Man cave,6,6,Yes,A person turns the doorknob to the study and stands inside the room. Inside is another person sitting and eating a sandwich.,doorknob;doorway;food;laptop;sandwich,"Person walks into a room and stop, while another person is at a desk eating a sandwich and watching something on a laptop.",c141 0.00 6.80;c065 1.80 32.00;c067 0.90 32.00;c156 0.50 32.00;c097 0.00 5.40;c051 3.50 32.00,30.67
42MC3,0KZ7,Closet / Walk-in closet / Spear closet,6,7,Yes,"A person is opening and then closing a door, then turning a light  off and on and finally eating a sandwich in a Closet / Walk-in closet / Spear closet.",door;food;light;sandwich,A person opens and closes a door repeatedly and then turns a light switch on and off repeatedly and then eats a sandwich.,c105 9.20 16.00;c104 10.50 16.80;c065 18.50 25.00;c006 0.00 3.20;c008 0.00 5.50;c156 18.50 25.00,23.67
1C6P3,9Y7F,Dining room,7,6,Yes,"A person is holding a bottle of medicine, while a other person is standing holding a sandwich.",bottle;chair;food;medicine;sandwhich;sandwich;table,A young person sitting at a glass table looks at a small medicine bottle while an older person who is eating a sandwich watches him.;The person sitting in the chair is taking holding medicine and the person standing is holding a sandwich.,c067 0.40 31.00;c128 0.00 31.00;c059 0.00 31.00;c065 0.70 8.60;c156 0.70 8.60;c011 0.00 31.00;c061 0.00 8.60;c061 0.00 31.00,30.04
SSKK6,L4ZP,Kitchen,6,6,Yes,"A person in a dining room is watching a sandwich placed on top of a table, they then take a bite and throw the rest in a bag.",bag;chair;food;plate;sandwich;table,The person is sitting in a chair at the table examining the sandwich on a plate then the person picks up the sandwich and then puts it down then picks it up and takes a bite and then picks up a bag from off the table and then puts it in a bag and throws it on the table while still chewing.,c009 23.20 27.30;c065 12.80 33.00;c068 21.70 27.20;c020 20.70 27.30;c024 23.20 27.30;c011 0.00 5.20;c067 0.00 4.20;c069 0.00 2.90;c023 0.10 4.20;c156 0.00 5.20;c021 20.90 28.10;c061 11.70 23.80;c063 4.50 15.50;c022 22.70 28.40;c059 0.00 33.00;c062 20.10 28.30,32.21
JPEM7,T7C3,Dining room,6,7,Yes,"A person runs into the dining room, eating some food. The person sits down in a chair.",chair;floor;food;plate;sandwich;table,A person walks into a dining room and has a seat puts a sandwich down on a plate and begins to eat.;person walks in from another room and sits down to have a bite to eat.,c059 5.50 25.00;c151 5.50 14.70;c065 0.00 25.00;c068 6.70 13.10;c011 5.70 15.00;c011 11.10 25.00;c156 0.00 3.00;c067 3.10 11.50;c009 6.90 12.70,23.71
KUBPN,BCLJ,Hallway,6,7,Yes,Person is sitting on floor in hallway drinking coffee and eating sandwich. Another person is snuggling with clothes.,coffee;cup;floor;food;pillow;sandwich,A person that is sitting in a hallway is eating a sandwich and drinking coffee. Another person is lying on the floor in the hallway.,c124 0.00 32.00;c125 0.00 32.00;c106 0.00 32.00;c065 2.30 9.40;c156 2.30 9.40;c061 0.00 32.00;c078 0.00 32.00;c107 0.00 32.00,30.62
4KZHT,YA10,Entryway (A hall that is generally located at the entrance of a house),5,7,Yes,A person is in their basement sitting on a chair eating a sandwich and working on their homework.,chair;food;homework;paper;sandwich,A person is eating a sandwich while sitting in a chair working on their homework.,c145 0.00 31.00;c065 1.30 31.00;c059 0.00 31.00;c156 1.20 31.00;c067 0.00 31.00,30.33
BBYHD,2Q9D,Garage,4,6,Yes,"A person is walking with food in their hand, then they begin laughing and grab a doorknob.",door;food;sandwich;stairs,someone standing eating something and going up some stairs though a door;A person eats a sandwich and then goes up some stairs.,c141 20.10 25.40;c156 2.10 21.90;c065 2.10 21.90;c061 0.00 27.00;c006 23.30 27.00;c008 20.50 27.00;c097 22.10 27.00,26.38
2LMQF,0KZ7,Dining room,5,6,Yes,"A person is sitting at the table, eating a sandwich. Then they are pouring a drink.",chair;dish;food;glass;sandwich;table;water,A person is sitting at the table eating a sandwich. Then they pour water into another glass.;A person is eating a sandwich. They pour water into a cup.,c068 9.40 15.10;c009 9.40 15.10;c156 0.00 13.20;c065 0.00 11.60;c069 17.30 23.20;c011 0.00 30.00;c118 12.10 30.00;c062 10.40 15.10;c061 0.00 14.00;c108 13.80 22.90;c059 0.00 30.00;c119 19.20 24.50;c063 18.90 27.20,28.75
RQJWI,2RTW,Kitchen,6,6,Yes,A person is throwing dishes into the sink. Another person is eating at a table.,chair;cup/glass/bottle;dish;food;sandwich;shelf;sink;table,A person is sitting at the table. A person then goes to the sink and start cleaning the dishes.,c119 0.00 27.80;c156 0.00 32.00;c011 0.00 32.00;c081 0.00 3.70;c120 4.20 10.50;c118 0.00 11.70;c082 0.00 32.00;c111 0.00 32.00;c065 0.00 32.00;c067 0.00 32.00;c059 0.00 32.00;c061 0.00 32.00,30.75
TKWJB,T7C3,Kitchen,6,6,Yes,"A person is running towards the stove they had left on.  They turn it off, turn around, walk to the table, and grasp some food.",can;food;plate;sandwich;stove;table,"A man walked to a stove, touched a dial, walked over to a counter, picked up a can, then picked up a sandwich and took a bite.;A person grabs a sandwich and takes a bite.",c061 14.10 23.50;c065 22.10 31.40;c067 14.10 23.50;c156 22.10 31.40;c063 13.70 18.70;c062 18.10 23.20,32.08
ZXN6A,2RTW,Living room,6,6,Yes,A person is holding a sandwich and eating it with a glass of milk and some various other dishes around.,cup;dishes;food;glass;sandwich;sofa/couch;table,"A person is sitting at a table eating a sandwich, and drinking a cup of coffee.",c106 3.80 12.50;c065 0.00 31.00;c067 0.00 31.00;c156 0.00 31.00;c011 0.00 31.00;c109 4.30 9.90;c063 2.10 7.50;c009 10.10 15.90;c107 4.90 9.30;c123 0.00 4.70;c062 23.80 29.20;c061 7.00 21.70,30.46
8NS1G,D0RU,Bedroom,6,6,Yes,A person stands in the closet with their hair wrapped in a towel. They pour a glass of milk then eat a sandwich.,cup;food;glass;hair;sandwich;shelf;towel,A person is drying their hair and looks at a shelf. The person pours a drink and takes a bite of a sandwich.,c108 15.30 25.50;c033 4.10 32.00;c065 24.70 31.00;c156 24.70 31.00;c081 15.00 26.50;c063 24.20 30.70;c061 24.20 32.00;c107 14.10 25.10,31.12
Z6HSZ,YA10,Hallway,6,7,Yes,"A person stands in the hallway, drinking a cup of coffee and eating a sandwich. They close a nearby open door before leaving the hallway.",coffee;cup;door;food;sandwich,Person standing in the hallway drinking coffee and eating a sandwich who walks to the bathroom and shuts the door.,c006 19.40 26.50;c065 12.30 21.30;c106 0.10 18.60;c156 0.10 20.70;c061 0.00 26.60;c097 22.50 27.40;c141 19.40 25.60,30.38
08EPO,5LWB,Entryway (A hall that is generally located at the entrance of a house),6,7,Yes,A person is holding food while another person is eating a sandwich.,dish;food;sandwich,A person is walking around in circles while they eat a sandwich. A second person stands nearby while they also eat food.,c061 0.00 20.00;c065 9.70 15.70;c067 0.00 20.00;c156 10.10 15.80;c118 0.00 20.00,18.58
54VBR,0KZ7,Dining room,5,7,Yes,"A person is in the dining room sitting at the table eating. Another person was lying on a sofa in the background - this person gets up and comes into the dining room, grabs a glass from the table and begins drinking the contents then sits in a chair at the table.",chair;cup;doorway;food;glass;sandwich;sofa/couch;table,A person is sitting at a table eating a sandwich. Another person comes up and takes a drink from a glass. The second person sits down and keeps drinking.;A person is sitting at the table eating a sandwich while another person is lying on the couch the person on the couch gets up goes to the table takes a drink of water and sits down at the table.,c059 0.00 30.00;c106 13.00 18.70;c151 8.70 23.40;c011 0.00 30.00;c011 16.30 23.80;c107 11.90 18.60;c156 0.00 7.20;c065 0.00 7.30;c061 0.00 30.00;c154 7.70 22.50;c097 8.80 15.10;c122 0.00 10.50,28.75
B7DNX,3H6W,Living room,7,7,Yes,A person awakens in a living room. They eat a sandwich and drink a glass of soda.,chair;cup;dish;food;glass;sandwich;sofa/couch,A person is sitting in a chair eating a sandwich. A person then pours themselves a glass of water and drinks it.,c059 6.40 30.20;c065 6.50 21.90;c067 6.20 19.40;c106 19.00 29.30;c156 6.20 21.30;c062 16.90 22.40;c146 0.00 7.80;c118 5.20 22.10;c061 5.60 20.70;c123 3.10 30.30;c063 5.60 20.70;c119 17.50 21.90;c122 0.00 6.20;c120 4.40 10.40,29.92
88CD5,0KZ7,Kitchen,6,7,Yes,"A person is cooking and eating food, while watching their self in a mirror in a kitchen.",food;mirror;pot;sandwich;spoon;stove,"Person stands at the stove looking in a mirror and stirring a pot, takes twp bites of something and keeps on stirring;A person stands at the stove holding a mirror.  They look in the mirror as they use a spoon to stir a pot of food.",c147 0.00 23.00;c096 0.00 23.00;c061 0.00 23.00;c065 0.00 4.90,22.25
43UGG,D0RU,Hallway,5,6,Yes,"A person is lying on the carpet eating a sandwich. Then, opening the door, the person reaches for their shoes and begins to put them on.",dish;door;floor;food;sandwich;shoe,A person is eating a sandwich on the floor. Then gets up to walk down a hall. Then closes the door and puts on their shoes.,c067 1.50 12.90;c069 0.00 5.70;c156 4.10 11.80;c065 3.00 17.40;c068 11.30 18.20;c154 13.70 19.80;c055 43.40 54.00;c118 1.20 13.70;c125 0.00 18.50;c119 8.90 13.70,53.04
RF00I,P6LJ,Kitchen,6,6,Yes,A person is standing in their kitchen holding a sandwich and a cell phone. The person walks to a chair and sits down while talking on the phone. When they finish the sandwich they wash their plate and leave the kitchen.,chair;closet/cabinet;cup/glass/bottle;dish;food;phone;sandwich,The person in the video made a sandwich and answered a call in the kitchen.,c019 18.40 42.80;c065 26.50 43.30;c118 2.60 50.90;c059 16.90 43.30;c151 38.30 45.30;c113 46.40 53.00;c119 39.30 45.80;c110 1.60 8.10;c112 54.60 61.60;c121 40.30 94.70;c061 24.00 41.70;c154 38.30 43.80;c120 42.80 86.10;c015 15.30 43.30,101.88
73J9F,BYF9,Recreation room / Man cave,4,7,Yes,A person is washing a window while eating a sandwich.,food;sandwich;towel;window,A person washes a window while eating a sandwich.,c091 7.40 25.00;c065 0.00 25.00;c156 0.00 25.00;c061 0.00 25.00;c038 7.70 25.00,23.58
UTAGQ,WG9D,Kitchen,3,,No,A person is grasping at a wrench that full underneath a sofa in the garage. After a few seconds the wrench is retrieved and the person puts it away. The person then walks up to a television and beings playing with it. The person changes the channels a few times and walks back to a sofa and sits down to enjoy the television.,book;food;pillow;plate;sandwich;sofa,"The person sits on the couch. The person throws a plate aside while eating, and then picks up a book and starts reading.;A person is sitting down, and then grabs a book.",c123 0.00 13.00;c030 6.40 11.50;c156 0.00 5.90;c078 0.00 6.00;c032 6.90 13.00;c065 2.80 8.00;c027 8.10 12.80;c026 7.70 13.00;c061 7.00 11.30,12.00
R9382,HR43,Kitchen,6,7,Yes,"A person is cooking at the stove. They walk to the refrigerator, pull out a sandwich, smile, and go turn off the stove.",and fridge;door;food;pan;refrigerator;sandwich;stove,"A person is standing at the stove cooking something in a pan. He then walks over to the fridge, opens the door, and pulls something out of the fridge that he eats.;A person is cooking on the stove. They go to to the refrigerator, open and close the door, and take out a sandwich and eat it while laughing.",c142 13.40 20.30;c065 20.40 29.00;c069 9.10 21.90;c147 0.00 12.00;c152 16.70 26.60;c006 13.20 21.10;c143 8.80 19.90;c067 15.00 27.50;c147 0.00 29.00;c156 22.80 29.00;c061 13.10 29.00;c063 11.70 29.00;c062 9.50 29.00,27.62
A3MOW,D0RU,Living room,6,5,Yes,"Person 1 is eating a sandwich while looking at a framed picture on a shelf. Person 1 is then smiling, before leaving the room through a doorway.",chair;dish;doorway;food;picture;plate;sandwich;table,The person is sitting on a chair eating a sandwich then gets up and walks out the door.;The person sat in a chair eating a sandwich. They placed the sandwich on a table and got up and left the room. They looked at a family picture on their way out.,c088 16.00 21.60;c068 16.50 21.40;c156 0.00 19.70;c088 21.10 26.80;c065 0.00 16.90;c097 21.40 28.70;c154 18.10 24.90;c059 0.00 21.90;c009 16.20 21.90;c118 0.00 21.90;c061 0.00 21.80,34.62
BVX8X,PO5L,Pantry,6,5,Yes,"A person is standing in the room grasping a phone.  The person puts their phone down on the shelf and picks up a sandwich, then walks out the door, closing it behind them.",cabinet;door;food;fridge;phone;refrigerator;sandwich;shelf,"The person goes in the cabinet to grab a sandwich then goes to open the refrigerator for something.;This person is in the kitchen, looking at their phone, getting sandwich out of cabinet, opening fridge and then walking away.",c067 12.50 22.40;c069 10.60 19.40;c008 5.00 13.50;c015 1.90 15.90;c143 20.30 26.70;c065 17.40 22.60;c156 17.10 22.40,30.25
FZIW9,3VLX,Closet / Walk-in closet / Spear closet,6,6,Yes,A person is standing in their closet smiling and holding a sandwich and a bag of food.,bag;closet;doorway;food;sandwich,"A person is leaning in the doorway of a closet. The person is smiling, holding a bag of chips, and eating a sandwich.;A person is eating food in a closet.",c061 0.00 7.90;c021 11.90 20.00;c067 26.80 34.00;c063 0.00 3.00;c065 16.20 34.00;c152 4.70 31.80;c156 4.50 34.00,32.71
8E5AD,T7C3,Kitchen,7,7,Yes,The person is standing by the table holding a vacuum.  They begin eating.,cabinet;counter;food;sandwich;table;vacuum,"Person standing in kitchen with vacuum looking at cabinet, turns around, put vacuum  near counter, picks up sandwich from bowl, eats it, looks up to ceiling and back down to sandwich.;Person is standing by cabinet and holding vacuum cleaner by table then sets it down and starts eating sandwich.",c137 0.00 22.30;c156 21.30 33.00;c065 20.90 33.00;c069 18.00 26.10;c063 19.70 25.70;c067 21.20 33.00;c061 21.00 33.00,31.92
D0SCK,JVLO,Dining room,2,6,Yes,Person is standing in dining room eating sandwich. Another person grabs towel and broom.,broom;doorway;food;sandwich;towel,"A person is standing, eating a sandwich, then walks into another room, picks up a broom and a towel, and turns back around.",c033 23.20 33.00;c035 20.40 30.10;c065 0.00 21.20;c098 26.00 33.00;c100 26.10 33.00;c156 0.00 21.20;c097 19.10 23.50;c061 0.00 21.30,32.46
B0BDR,ZAWX,Other,4,5,Yes,A person is holding food and sitting in a chair. They are slightly smiling.,chair;dish;food;plate;sandwich,A person holds a plate of food and sits down in a chair and then eats the food.;A person interacted with some food then placed it on a plate.  The person then sat at a chair.  The person then began consuming the food.,c059 3.70 32.00;c061 0.00 32.00;c151 0.20 9.90;c118 0.00 32.00;c156 13.30 32.00;c152 6.20 16.70;c065 18.10 31.30,30.83
PHH6B,HJZQ,Kitchen,5,6,Yes,A person eating in the kitchen begins pouring a cup of coffee while watching television.,coffee;counter;cup;dish;food;plate;sandwich;shelf;table,"A person holds a dish and eats some food and then pours coffee into a cup.;A person is standing in a kitchen, eating food from a plate. After taking a bite, the person holds the plate while pouring tea into a cup on the counter.",c156 0.00 14.10;c009 25.10 31.00;c108 20.80 29.20;c108 14.90 22.40;c120 0.00 31.00;c118 0.00 31.00;c065 1.90 9.00;c067 0.00 9.00;c107 15.20 29.50;c110 14.80 19.50;c069 2.10 7.60;c109 24.90 29.70;c081 24.30 30.40;c061 3.70 8.70;c068 19.20 25.30,30.17
W4U3V,P6LJ,Dining room,6,7,Yes,The person puts a glass down on a table.  The person also puts down the sandwich that the person was eating.,cup;dish;food;glass;sandwich;table,"A person walks over to a table and places a dish down. They sip out of a cup then place the cup down, pick up the dish, and eat a sandwich.",c106 11.50 18.60;c107 2.40 20.50;c009 8.00 20.10;c065 18.90 33.40;c156 18.70 33.60;c061 0.00 34.70;c120 0.00 9.40;c119 10.40 35.20;c118 0.80 34.50;c063 17.90 31.40;c062 17.80 32.50,36.88
BRLC0,0KZ7,Closet / Walk-in closet / Spear closet,6,7,Yes,First person in lying on floor while fixing chair. Another person eating sandwich and putting on shoes.,chair;floor;food;sandwich;shoe,One person is sitting and putting on shoes. Another person is lying down holding a chair above them while working on it.,c069 11.90 19.50;c055 1.30 29.00;c156 13.50 19.20;c065 0.00 3.40;c067 0.00 4.00;c067 11.20 19.80;c124 0.00 29.00,28.42
4C4LC,YA10,Laundry room,4,7,Yes,A person laughs as they eat some food. The person turns out the light.,food;light;sandwich;vacuum;washer;water heater,"A person is standing in a room next to a vacuum and water heater. With a sandwich in hand, the person eats while also turning off the light.;The person ate the sandwich slowly taking time to smile and laugh.  Approximately half way through eating the sandwich the person turned off the light.",c061 0.00 32.00;c156 0.00 32.00;c067 0.00 32.00;c105 27.30 32.00;c149 0.00 27.40;c065 0.00 29.90;c152 0.00 2.50;c068 0.00 2.80;c068 7.30 12.20;c068 17.40 22.70;c062 0.00 2.80;c062 7.30 12.20;c062 17.40 22.70,31.50
